Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1989-02-09 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,200000,0.0,0.0
1989-02-10 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,59200,0.0,0.0
1989-02-13 00:00:00-05:00,0.0,0.09834132375078325,0.08522920310497284,0.08522920310497284,88000,0.0,0.0
1989-02-14 00:00:00-05:00,0.0,0.09834132375078325,0.08522920310497284,0.08522920310497284,219200,0.0,0.0
1989-02-15 00:00:00-05:00,0.0,0.09834132375078325,0.08522920310497284,0.08522920310497284,510400,0.0,0.0
1989-02-16 00:00:00-05:00,0.0,0.09834132375078325,0.08522920310497284,0.08522920310497284,875200,0.0,0.0
1989-02-17 00:00:00-05:00,0.0,0.10489695688272406,0.09834131598472595,0.09834131598472595,432000,0.0,0.0
1989-02-21 00:00:00-05:00,0.0,0.10489695688272406,0.09834131598472595,0.09834131598472595,324800,0.0,0.0
1989-02-22 00:00:00-05:00,0.0,0.10489695688272406,0.09834131598472595,0.09834131598472595,232000,0.0,0.0
1989-02-23 00:00:00-05:00,0.0,0.10489697115761894,0.09178484976291656,0.09178484976291656,32000,0.0,0.0
1989-02-24 00:00:00-05:00,0.0,0.10489697115761894,0.09178484976291656,0.09178484976291656,112000,0.0,0.0
1989-02-27 00:00:00-05:00,0.0,0.10489697115761894,0.09178484976291656,0.09178484976291656,392000,0.0,0.0
1989-02-28 00:00:00-05:00,0.0,0.10489697115761894,0.09178484976291656,0.09178484976291656,440000,0.0,0.0
1989-03-01 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,112000,0.0,0.0
1989-03-02 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,16000,0.0,0.0
1989-03-03 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,169600,0.0,0.0
1989-03-06 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,168000,0.0,0.0
1989-03-07 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,488000,0.0,0.0
1989-03-08 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,104000,0.0,0.0
1989-03-09 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,168000,0.0,0.0
1989-03-10 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,14400,0.0,0.0
1989-03-13 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,118400,0.0,0.0
1989-03-14 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,152000,0.0,0.0
1989-03-15 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,380800,0.0,0.0
1989-03-16 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,382400,0.0,0.0
1989-03-17 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,81600,0.0,0.0
1989-03-20 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,100800,0.0,0.0
1989-03-21 00:00:00-05:00,0.0,0.09834132936749691,0.09178484976291656,0.09178484976291656,97600,0.0,0.0
1989-03-22 00:00:00-05:00,0.0,0.09506266753180423,0.09178484976291656,0.09178484976291656,88000,0.0,0.0
1989-03-23 00:00:00-05:00,0.0,0.09506266753180423,0.09178484976291656,0.09178484976291656,265600,0.0,0.0
1989-03-27 00:00:00-05:00,0.0,0.09506266753180423,0.09178484976291656,0.09178484976291656,72000,0.0,0.0
1989-03-28 00:00:00-05:00,0.0,0.09506266753180423,0.09178484976291656,0.09178484976291656,56000,0.0,0.0
1989-03-29 00:00:00-05:00,0.0,0.09506266210234962,0.08522920310497284,0.08522920310497284,161600,0.0,0.0
1989-03-30 00:00:00-05:00,0.0,0.09506266210234962,0.08522920310497284,0.08522920310497284,24000,0.0,0.0
1989-03-31 00:00:00-05:00,0.0,0.09178484452067281,0.08522920310497284,0.08522920310497284,217600,0.0,0.0
1989-04-03 00:00:00-04:00,0.0,0.09178484452067281,0.08522920310497284,0.08522920310497284,225600,0.0,0.0
1989-04-04 00:00:00-04:00,0.0,0.09178484452067281,0.08522920310497284,0.08522920310497284,48000,0.0,0.0
1989-04-05 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,358400,0.0,0.0
1989-04-06 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,89600,0.0,0.0
1989-04-07 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,3200,0.0,0.0
1989-04-10 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,155200,0.0,0.0
1989-04-11 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,230400,0.0,0.0
1989-04-12 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,88000,0.0,0.0
1989-04-13 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,56000,0.0,0.0
1989-04-14 00:00:00-04:00,0.0,0.088507026938996,0.08522920310497284,0.08522920310497284,137600,0.0,0.0
1989-04-17 00:00:00-04:00,0.0,0.08850702480952322,0.07867272198200226,0.07867272198200226,86400,0.0,0.0
1989-04-18 00:00:00-04:00,0.0,0.08850702480952322,0.07867272198200226,0.07867272198200226,60800,0.0,0.0
