Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-03-16 00:00:00-05:00,16545102.325581396,16545102.325581396,13703237.690834474,14228788.0,0,0.0,0.0
2004-03-17 00:00:00-05:00,14209323.410404624,14598619.942196531,12671602.109826589,13469660.0,0,0.0,0.0
2004-03-18 00:00:00-05:00,14111999.005891018,14111999.005891018,12866250.128129603,13216617.0,0,0.0,0.0
2004-03-19 00:00:00-05:00,13644842.571830986,13897885.301408451,12768925.430985915,13820026.0,0,0.0,0.0
2004-03-22 00:00:00-05:00,13820026.257142857,13936815.211428571,13430729.742857143,13625378.0,0,0.0,0.0
2004-03-23 00:00:00-05:00,13781096.954482758,14598619.655172413,13625378.344827587,14111999.0,0,0.0,0.0
2004-03-24 00:00:00-05:00,14598619.56521739,14773803.0,14131463.739130434,14773803.0,0,0.0,0.0
2004-03-25 00:00:00-05:00,15591325.506122448,15591325.506122448,14131463.567346938,14306647.0,0,0.0,0.0
2004-03-26 00:00:00-05:00,14598619.655172413,14598619.655172413,14111999.0,14111999.0,0,0.0,0.0
2004-03-29 00:00:00-05:00,14598619.472182596,14598619.472182596,13430729.914407989,13644843.0,0,0.0,0.0
2004-03-30 00:00:00-05:00,13683772.65192582,13858956.085592013,13430729.914407989,13644843.0,0,0.0,0.0
2004-03-31 00:00:00-05:00,14598619.826435247,14987916.355140187,13644843.331108144,14579155.0,0,0.0,0.0
2004-04-01 00:00:00-05:00,14501295.659722222,14501295.659722222,13839491.5625,14014675.0,0,0.0,0.0
2004-04-02 00:00:00-05:00,14111999.333333334,14111999.333333334,13041433.866666667,13138758.0,0,0.0,0.0
2004-04-05 00:00:00-04:00,13450194.550458714,13586448.330275228,12710531.174311927,12729996.0,0,0.0,0.0
2004-04-06 00:00:00-04:00,12691066.158730159,12846784.761904761,10997626.349206349,12262840.0,0,0.0,0.0
2004-04-07 00:00:00-04:00,11893008.990536276,12399094.479495268,11678895.899053628,12340700.0,0,0.0,0.0
2004-04-08 00:00:00-04:00,12885714.96050553,12885714.96050553,12184981.2164297,12321235.0,0,0.0,0.0
2004-04-12 00:00:00-04:00,12846785.6,12846785.6,11542642.213333333,11678896.0,0,0.0,0.0
2004-04-13 00:00:00-04:00,11523177.001626017,11990332.82601626,11484247.349593496,11970868.0,0,0.0,0.0
2004-04-14 00:00:00-04:00,12068192.130081302,12068192.130081302,11678895.609756097,11970868.0,0,0.0,0.0
2004-04-15 00:00:00-04:00,11678895.609756097,11970868.0,11678895.609756097,11970868.0,0,0.0,0.0
2004-04-16 00:00:00-04:00,12282305.174050633,12613207.215189872,11873543.829113923,12301770.0,0,0.0,0.0
2004-04-19 00:00:00-04:00,12457488.73846154,13391800.393846154,12262840.476923076,12652137.0,0,0.0,0.0
2004-04-20 00:00:00-04:00,13236081.269841269,13236081.269841269,12262840.0,12262840.0,0,0.0,0.0
2004-04-21 00:00:00-04:00,12652137.346625768,13352871.107361963,12457489.079754602,12691067.0,0,0.0,0.0
2004-04-22 00:00:00-04:00,12691066.741784038,12691066.741784038,12068192.300469484,12438024.0,0,0.0,0.0
2004-04-23 00:00:00-04:00,12438024.323529413,12632672.591503268,11678896.078431373,11912474.0,0,0.0,0.0
2004-04-26 00:00:00-04:00,13041433.43260188,13138757.562695924,12243375.56583072,12418559.0,0,0.0,0.0
2004-04-27 00:00:00-04:00,12652137.0,12652137.0,12379629.433846153,12652137.0,0,0.0,0.0
2004-04-28 00:00:00-04:00,13197151.855572999,13197151.855572999,12399094.0,12399094.0,0,0.0,0.0
2004-04-29 00:00:00-04:00,12749461.494435612,13041433.895071542,12165516.69316375,12243376.0,0,0.0,0.0
