Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-25 00:00:00-04:00,4.5714287757873535,6.285714149475098,4.182857036590576,4.365714073181152,2205875,0.0,0.0
2023-07-26 00:00:00-04:00,3.554286003112793,4.159999847412109,3.257143020629883,3.759999990463257,704463,0.0,0.0
2023-07-27 00:00:00-04:00,3.4285709857940674,3.4285709857940674,2.4800000190734863,2.628571033477783,565163,0.0,0.0
2023-07-28 00:00:00-04:00,2.5371429920196533,2.799999952316284,2.4571430683135986,2.4800000190734863,440913,0.0,0.0
2023-07-31 00:00:00-04:00,2.5142860412597656,2.697143077850342,2.171428918838501,2.4000000953674316,244125,0.0,0.0
2023-08-01 00:00:00-04:00,2.2742860317230225,2.4685709476470947,2.2171430587768555,2.240000009536743,198800,0.0,0.0
2023-08-02 00:00:00-04:00,2.2857139110565186,2.2857139110565186,1.8628569841384888,1.8628569841384888,284900,0.0,0.0
2023-08-03 00:00:00-04:00,1.885714054107666,1.988571047782898,1.542857050895691,1.5657140016555786,287350,0.0,0.0
2023-08-04 00:00:00-04:00,1.5657140016555786,1.656000018119812,1.4628570079803467,1.5085710287094116,197138,0.0,0.0
2023-08-07 00:00:00-04:00,1.4857139587402344,1.7028570175170898,1.4742859601974487,1.5657140016555786,122850,0.0,0.0
2023-08-08 00:00:00-04:00,1.554286003112793,1.6685709953308105,1.5085710287094116,1.61142897605896,49788,0.0,0.0
2023-08-09 00:00:00-04:00,1.5657140016555786,1.8171429634094238,1.5657140016555786,1.6799999475479126,52500,0.0,0.0
2023-08-10 00:00:00-04:00,1.6457140445709229,1.8171429634094238,1.6342860460281372,1.7599999904632568,32900,0.0,0.0
2023-08-11 00:00:00-04:00,1.7028570175170898,1.7714289426803589,1.6228569746017456,1.6457140445709229,60200,0.0,0.0
2023-08-14 00:00:00-04:00,1.6342860460281372,1.7428569793701172,1.5085710287094116,1.554286003112793,26425,0.0,0.0
2023-08-15 00:00:00-04:00,1.5199999809265137,1.7257139682769775,1.5199999809265137,1.61142897605896,199325,0.0,0.0
2023-08-16 00:00:00-04:00,1.554286003112793,1.7485710382461548,1.5314290523529053,1.5885709524154663,139825,0.0,0.0
2023-08-17 00:00:00-04:00,1.585142970085144,1.5885709524154663,1.451429009437561,1.5314290523529053,63438,0.0,0.0
2023-08-18 00:00:00-04:00,1.4628570079803467,1.52914297580719,1.440000057220459,1.4857139587402344,24500,0.0,0.0
2023-08-21 00:00:00-04:00,1.451429009437561,1.5714290142059326,1.451429009437561,1.4857139587402344,10588,0.0,0.0
2023-08-22 00:00:00-04:00,1.5805710554122925,1.5805710554122925,1.4057140350341797,1.4057140350341797,39813,0.0,0.0
2023-08-23 00:00:00-04:00,1.4285709857940674,1.5314290523529053,1.4285709857940674,1.451429009437561,22488,0.0,0.0
2023-08-24 00:00:00-04:00,1.4742859601974487,1.4914289712905884,1.440000057220459,1.440000057220459,6125,0.0,0.0
2023-08-25 00:00:00-04:00,1.4171429872512817,1.5771429538726807,1.4171429872512817,1.440000057220459,62300,0.0,0.0
2023-08-28 00:00:00-04:00,1.4857139587402344,1.5885709524154663,1.440000057220459,1.4628570079803467,29488,0.0,0.0
2023-08-29 00:00:00-04:00,1.4857139587402344,1.554286003112793,1.4628570079803467,1.497143030166626,12250,0.0,0.0
2023-08-30 00:00:00-04:00,1.497143030166626,1.5199999809265137,1.4628570079803467,1.4857139587402344,25200,0.0,0.0
2023-08-31 00:00:00-04:00,1.5085710287094116,1.5885709524154663,1.4285709857940674,1.4285709857940674,30800,0.0,0.0
2023-09-01 00:00:00-04:00,1.4742859601974487,1.542857050895691,1.4171429872512817,1.4914289712905884,25375,0.0,0.0
2023-09-05 00:00:00-04:00,1.4857139587402344,1.600000023841858,1.4628570079803467,1.5085710287094116,48650,0.0,0.0
2023-09-06 00:00:00-04:00,1.497143030166626,1.6342860460281372,1.4857139587402344,1.5085710287094116,12338,0.0,0.0
2023-09-07 00:00:00-04:00,1.5199999809265137,1.610285997390747,1.4628570079803467,1.4857139587402344,18988,0.0,0.0
2023-09-08 00:00:00-04:00,1.497143030166626,1.5885709524154663,1.451429009437561,1.451429009437561,15488,0.0,0.0
2023-09-11 00:00:00-04:00,1.5371429920196533,1.714285969734192,1.5199999809265137,1.6914290189743042,51100,0.0,0.0
2023-09-12 00:00:00-04:00,1.7485710382461548,1.7599999904632568,1.5314290523529053,1.6914290189743042,36225,0.0,0.0
2023-09-13 00:00:00-04:00,1.6514290571212769,1.6685709953308105,1.5451430082321167,1.6685709953308105,3413,0.0,0.0
2023-09-14 00:00:00-04:00,1.7051429748535156,1.714285969734192,1.6342860460281372,1.6457140445709229,8138,0.0,0.0
2023-09-15 00:00:00-04:00,1.61142897605896,1.7028570175170898,1.5085710287094116,1.6228569746017456,29925,0.0,0.0
2023-09-18 00:00:00-04:00,1.5885709524154663,1.6319999694824219,1.4857139587402344,1.600000023841858,3675,0.0,0.0
2023-09-19 00:00:00-04:00,1.5657140016555786,1.586285948753357,1.497143030166626,1.497143030166626,4550,0.0,0.0
2023-09-20 00:00:00-04:00,1.497143030166626,1.542857050895691,1.497143030166626,1.5314290523529053,9363,0.0,0.0
2023-09-21 00:00:00-04:00,1.5314290523529053,1.5702860355377197,1.4285709857940674,1.4754290580749512,16188,0.0,0.0
2023-09-22 00:00:00-04:00,1.5314290523529053,1.5314290523529053,1.4285709857940674,1.4285709857940674,6650,0.0,0.0
2023-09-25 00:00:00-04:00,1.445713996887207,1.4639999866485596,1.394286036491394,1.394286036491394,6738,0.0,0.0
2023-09-26 00:00:00-04:00,1.4057140350341797,1.4548569917678833,1.394286036491394,1.4285709857940674,2625,0.0,0.0
2023-09-27 00:00:00-04:00,1.4285709857940674,1.4285709857940674,1.394286036491394,1.394286036491394,9450,0.0,0.0
2023-09-28 00:00:00-04:00,1.4171429872512817,1.4285709857940674,1.394286036491394,1.4057140350341797,4638,0.0,0.0
2023-09-29 00:00:00-04:00,1.4285709857940674,1.4285709857940674,1.3828569650650024,1.3828569650650024,11025,0.0,0.0
2023-10-02 00:00:00-04:00,1.4285709857940674,1.4628570079803467,1.3931430578231812,1.4548569917678833,10500,0.0,0.0
2023-10-03 00:00:00-04:00,1.4079999923706055,1.4171429872512817,1.2571430206298828,1.2685710191726685,37975,0.0,0.0
2023-10-04 00:00:00-04:00,1.2571430206298828,1.2799999713897705,1.1885709762573242,1.1885709762573242,53375,0.0,0.0
2023-10-05 00:00:00-04:00,1.2571430206298828,1.3371429443359375,1.0422860383987427,1.1885709762573242,1042650,0.0,0.0
2023-10-06 00:00:00-04:00,1.1428569555282593,1.1428569555282593,1.0742859840393066,1.0982860326766968,46900,0.0,0.0
2023-10-09 00:00:00-04:00,1.1200000047683716,1.3485709428787231,1.0754289627075195,1.1885709762573242,72975,0.0,0.0
2023-10-10 00:00:00-04:00,1.1314289569854736,1.2571430206298828,1.0628570318222046,1.1314289569854736,40338,0.0,0.0
2023-10-11 00:00:00-04:00,1.1314289569854736,1.1885709762573242,1.1039999723434448,1.114285945892334,15050,0.0,0.0
2023-10-12 00:00:00-04:00,1.1302859783172607,1.1302859783172607,1.0628570318222046,1.1222859621047974,17238,0.0,0.0
2023-10-13 00:00:00-04:00,1.1657140254974365,1.1657140254974365,1.0857139825820923,1.139428973197937,10325,0.0,0.0
2023-10-16 00:00:00-04:00,1.0971430540084839,1.1314289569854736,1.051429033279419,1.0800000429153442,14088,0.0,0.0
2023-10-17 00:00:00-04:00,1.051429033279419,1.1085710525512695,1.051429033279419,1.0640000104904175,2975,0.0,0.0
2023-10-18 00:00:00-04:00,1.0948569774627686,1.0948569774627686,1.0297139883041382,1.031999945640564,21175,0.0,0.0
2023-10-19 00:00:00-04:00,1.031999945640564,1.0331430435180664,0.9520000219345093,0.9828569889068604,18113,0.0,0.0
2023-10-20 00:00:00-04:00,0.9828569889068604,1.0171430110931396,0.9531430006027222,0.9942860007286072,5250,0.0,0.0
2023-10-23 00:00:00-04:00,0.9679999947547913,0.9817140102386475,0.9257140159606934,0.9668570160865784,27213,0.0,0.0
2023-10-24 00:00:00-04:00,0.9599999785423279,1.0125709772109985,0.9554290175437927,1.0125709772109985,5250,0.0,0.0
2023-10-25 00:00:00-04:00,1.1200000047683716,1.1428569555282593,1.0285710096359253,1.0640000104904175,41738,0.0,0.0
2023-10-26 00:00:00-04:00,1.1085710525512695,1.113142967224121,1.0628570318222046,1.0628570318222046,2975,0.0,0.0
2023-10-27 00:00:00-04:00,1.051429033279419,1.0628570318222046,0.9039999842643738,0.9714289903640747,15225,0.0,0.0
