Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-20 00:00:00-04:00,7.354227066040039,7.397959232330322,7.354227066040039,7.361515998840332,59270,0.0,0.0
2021-04-21 00:00:00-04:00,7.397959232330322,7.397959232330322,7.361515998840332,7.397959232330322,17150,0.0,0.0
2021-04-22 00:00:00-04:00,7.397959232330322,7.397959232330322,7.397959232330322,7.397959232330322,26342,0.0,0.0
2021-04-23 00:00:00-04:00,7.434401988983154,7.4708452224731445,7.434401988983154,7.456267833709717,27303,0.0,0.0
2021-04-26 00:00:00-04:00,7.4708452224731445,7.4708452224731445,7.456267833709717,7.456267833709717,2195,0.0,0.0
2021-04-27 00:00:00-04:00,7.4708452224731445,7.4854230880737305,7.4708452224731445,7.4854230880737305,13446,0.0,0.0
2021-04-28 00:00:00-04:00,7.543732166290283,7.6530609130859375,7.543732166290283,7.580174922943115,2744,0.0,0.0
2021-04-29 00:00:00-04:00,7.580174922943115,7.580174922943115,7.580174922943115,7.580174922943115,0,0.0,0.0
2021-04-30 00:00:00-04:00,7.580174922943115,7.580174922943115,7.441690921783447,7.441690921783447,2195,0.0,0.0
2021-05-03 00:00:00-04:00,7.572885990142822,7.580174922943115,7.565598011016846,7.565598011016846,2881,0.0,0.0
2021-05-04 00:00:00-04:00,7.543732166290283,7.543732166290283,7.543732166290283,7.543732166290283,960,0.0,0.0
2021-05-05 00:00:00-04:00,7.543732166290283,7.543732166290283,7.543732166290283,7.543732166290283,1098,0.0,0.0
2021-05-06 00:00:00-04:00,7.543732166290283,7.580174922943115,7.543732166290283,7.580174922943115,549,0.0,0.0
2021-05-07 00:00:00-04:00,7.580174922943115,7.6530609130859375,7.580174922943115,7.580174922943115,1098,0.0,0.0
2021-05-10 00:00:00-04:00,7.543732166290283,7.580174922943115,7.543732166290283,7.580174922943115,4665,0.0,0.0
2021-05-11 00:00:00-04:00,7.580174922943115,7.594751834869385,7.543732166290283,7.580174922943115,6723,0.0,0.0
2021-05-12 00:00:00-04:00,7.4781341552734375,7.543732166290283,7.4781341552734375,7.543732166290283,6860,0.0,0.0
2021-05-13 00:00:00-04:00,7.507288932800293,7.507288932800293,7.507288932800293,7.507288932800293,4939,0.0,0.0
2021-05-14 00:00:00-04:00,7.507288932800293,7.507288932800293,7.507288932800293,7.507288932800293,0,0.0,0.0
2021-05-17 00:00:00-04:00,7.580174922943115,7.6166181564331055,7.580174922943115,7.6166181564331055,17013,0.0,0.0
2021-05-18 00:00:00-04:00,7.6166181564331055,7.638484001159668,7.6166181564331055,7.638484001159668,4116,0.0,0.0
2021-05-19 00:00:00-04:00,7.572885990142822,7.572885990142822,7.4854230880737305,7.4854230880737305,1509,0.0,0.0
2021-05-20 00:00:00-04:00,7.4854230880737305,7.4854230880737305,7.4854230880737305,7.4854230880737305,0,0.0,0.0
2021-05-21 00:00:00-04:00,7.4854230880737305,7.4854230880737305,7.4854230880737305,7.4854230880737305,0,0.0,0.0
2021-05-24 00:00:00-04:00,7.4854230880737305,7.4854230880737305,7.4854230880737305,7.4854230880737305,0,0.0,0.0
2021-05-25 00:00:00-04:00,7.4854230880737305,7.4854230880737305,7.4854230880737305,7.4854230880737305,0,0.0,0.0
2021-05-26 00:00:00-04:00,7.6166181564331055,7.645772933959961,7.594751834869385,7.6166181564331055,6586,0.0,0.0
2021-05-27 00:00:00-04:00,7.6166181564331055,7.6166181564331055,7.6166181564331055,7.6166181564331055,2058,0.0,0.0
2021-05-28 00:00:00-04:00,7.6166181564331055,7.6166181564331055,7.594751834869385,7.6166181564331055,20168,0.0,0.0
2021-06-01 00:00:00-04:00,7.6166181564331055,7.6166181564331055,7.6166181564331055,7.6166181564331055,0,0.0,0.0
2021-06-02 00:00:00-04:00,7.6166181564331055,7.725947856903076,7.6166181564331055,7.725947856903076,15778,0.0,0.0
2021-06-03 00:00:00-04:00,7.6530609130859375,7.6530609130859375,7.6530609130859375,7.6530609130859375,6860,0.0,0.0
2021-06-04 00:00:00-04:00,7.696793079376221,7.762391090393066,7.696793079376221,7.762391090393066,1646,0.0,0.0
2021-06-07 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-08 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-09 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-10 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-11 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-14 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-15 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-16 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-17 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-18 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-21 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-22 00:00:00-04:00,7.762391090393066,7.762391090393066,7.762391090393066,7.762391090393066,0,0.0,0.0
2021-06-23 00:00:00-04:00,7.667637825012207,7.667637825012207,7.667637825012207,7.667637825012207,549,0.0,0.0
2021-06-24 00:00:00-04:00,7.667637825012207,7.667637825012207,7.667637825012207,7.667637825012207,0,0.0,0.0
